feature,importance,model,base_config,seed
cat__id_31_mode_android webview 4.0,0,lgbm_auc_more_leaves_seed777,lgbm_auc_more_leaves,777
cat__id_31_mode_Samsung/SM-G532M,0,lgbm_auc_more_leaves_seed777,lgbm_auc_more_leaves,777
cat__id_31_mode_android browser 4.0,0,lgbm_auc_more_leaves_seed777,lgbm_auc_more_leaves,777
cat__id_31_mode_Generic/Android 7.0,0,lgbm_auc_more_leaves_seed777,lgbm_auc_more_leaves,777
cat__id_30_mode_iOS 11.3.1,0,lgbm_auc_more_leaves_seed777,lgbm_auc_more_leaves,777
cat__top_email_domain_q.com,0,lgbm_auc_more_leaves_seed777,lgbm_auc_more_leaves,777
num__tx_amount_median_proxy,4820,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_amount_mean,4605,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_amount_sum,3802,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__avg_inter_tx_seconds,3203,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_amount_std,3162,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_19_mode,3001,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_20_mode,2990,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_dt_span_days,2755,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_sum_stanadart_flow_proxy_proxy,2741,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_02_median,2591,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_02_mean,2467,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__odd_amount_share,1808,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_freq_per_day,1695,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__crypto_pattern_score,1633,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__daily_activity_share,1611,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__num_missing_identity,1565,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_01_mean,1458,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_06_mean,1384,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__non_null_id_values,1277,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__amount_repeat_share,1248,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_sum_high_risk_flow_proxy,1235,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_05_mean,1195,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_13_mode,1109,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_06_median,1104,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__short_turnover_share,1091,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__high_risk_vs_mean,1063,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__MCC_risk_share_proxy,842,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_14_mode,799,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__cash_out_ratio_proxy,759,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__weighted_amount_repeat_share,743,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_gmail.com,730,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_05_median,642,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_01_median,585,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_17_mode,514,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__card4_mode_mastercard,508,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_count_total,504,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_11_mean,457,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_count_standart_flow,434,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__card4_mode_visa,403,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_03_count,343,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_09_count,340,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_hotmail.com,308,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_anonymous.com,307,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_yahoo.com,270,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_18_mode,268,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_11_median,254,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Windows 7,244,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 63.0,231,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__card6_mode_credit,223,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_MISSING,209,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_1920x1080,209,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_09_mean,208,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_2208x1242,198,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_38_mode_F,190,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_34_mode_match_status:2,183,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__card4_mode_discover,183,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_ie 11.0 for desktop,180,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_aol.com,171,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_1366x768,170,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 62.0,166,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_12_mode_Found,164,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Windows 10,160,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_outlook.com,140,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_37_mode_F,139,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_iOS 11.1.2,132,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_16_mode_NotFound,131,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__device_type_nunique,129,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__addr2_nunique,127,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_15_mode_New,124,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_icloud.com,124,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_32_mode,122,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome generic,121,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_34_mode_match_status:1,118,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_firefox,115,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_safari generic,113,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_mail.com,110,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_37_mode_T,108,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_04_mean,106,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_38_mode_T,105,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_05_count,98,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_infrequent_sklearn,98,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_rocketmail.com,96,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_1280x720,94,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_mobile safari 11.0,92,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_09_median,91,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_mobile safari generic,91,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_2048x1536,90,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 65.0 for android,90,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_2436x1125,88,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_29_mode_Found,87,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_iOS 11.2.6,87,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__card4_mode_american express,87,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_12_mode_NotFound,86,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_10_mean,83,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 63.0 for android,82,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_sbcglobal.net,82,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_att.net,79,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Mac OS X 10_10_5,76,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 65.0,75,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_edge 16.0,74,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Mac OS X 10_12_6,73,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 62.0 for android,72,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_mobile safari 10.0,72,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_me.com,71,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_2560x1440,69,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_infrequent_sklearn,69,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_1600x900,68,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Android,68,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_comcast.net,68,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_15_mode_Found,67,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_optonline.net,67,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__tx_count_high_risk_flow,67,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_iOS 11.2.1,66,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_16_mode_Found,63,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Mac OS X 10_11_6,62,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_10_median,62,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_charter.net,62,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 66.0,62,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_iOS 11.3.0,61,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_07_count,58,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_firefox 57.0,58,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_msn.com,56,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_edge 15.0,55,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_chrome 64.0,54,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Mac OS X 10_13_1,54,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_iOS 11.2.0,52,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_infrequent_sklearn,52,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_3360x2100,52,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_04_count,52,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__card6_mode_debit,50,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_yahoo.com.mx,49,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__history_support_score,49,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Android 7.0,48,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_2220x1080,48,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_Android 8.0.0,48,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_safari 11.0,46,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_10_count,46,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_28_mode_Found,44,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_firefox 59.0,44,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_bellsouth.net,44,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_35_mode_F,43,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_31_mode_ie 11.0 for tablet,43,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_36_mode_F,43,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
num__id_02_count,42,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_16_mode_MISSING,41,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_30_mode_iOS 11.2.2,40,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__id_33_mode_1280x800,40,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
cat__top_email_domain_verizon.net,40,lgbm_pr_regularized_seed42,lgbm_pr_regularized,42
